key,locale,package,origin_text,text
poll::phrase.answer_is_required,ru,metafox/poll,"Answer is required",
poll::phrase.app_name,ru,metafox/poll,Poll,
poll::phrase.approve,ru,metafox/poll,Approve,
poll::phrase.attach_poll,ru,metafox/poll,"Attach Poll",
poll::phrase.browse_polls_you_like_to_vote,ru,metafox/poll,"Browse polls you like to vote.",
poll::phrase.captcha_on_create_poll,ru,metafox/poll,"Enable CAPTCHA challenge when adding a new poll",
poll::phrase.close_time_is_required,ru,metafox/poll,"Close time is required",
poll::phrase.control_who_can_see_this_poll,ru,metafox/poll,"Control who can see this poll.",
poll::phrase.delete,ru,metafox/poll,Delete,
poll::phrase.delete_confirm,ru,metafox/poll,"Are you sure you want to permanently delete this poll?",
poll::phrase.edit_poll_title,ru,metafox/poll,"Edit poll",
poll::phrase.feature,ru,metafox/poll,Feature,
poll::phrase.field_must_be_at_most_max_characters,ru,metafox/poll,"The :field must be at most :max characters.",
poll::phrase.fill_in_a_question,ru,metafox/poll,"Fill in a question for your poll",
poll::phrase.friends_polls,ru,metafox/poll,"Friends' Polls",
poll::phrase.home,ru,metafox/poll,Home,
poll::phrase.how_many_answers_can_members_add_to_their_polls,ru,metafox/poll,"How many answers can members add to their polls?",
poll::phrase.is_image_required,ru,metafox/poll,"Is poll image required?",
poll::phrase.is_image_required_description,ru,metafox/poll,"If enabled, users will have to upload an image for every poll they post.
Otherwise, they don't need to upload any images with their polls.",
poll::phrase.label_menu_s,ru,metafox/poll,Polls,
poll::phrase.maximum_answers_count_error,ru,metafox/poll,"A poll must have at least 2 answers and must be an integer. If the value is less than 2 then 2 will not be applied.",
poll::phrase.maximum_name_length,ru,metafox/poll,"Maximum Length for Poll Question",
poll::phrase.maximum_name_length_description,ru,metafox/poll,"Should be greater than ""Minimum Length for Poll Question""",
poll::phrase.minimum_name_length,ru,metafox/poll,"Minimum Length for Poll Question",
poll::phrase.minimum_name_length_description,ru,metafox/poll,"Should be greater than or equal to 1",
poll::phrase.my_pending_polls,ru,metafox/poll,"My Pending Polls",
poll::phrase.my_polls,ru,metafox/poll,"My Polls",
poll::phrase.new_poll_title,ru,metafox/poll,"New poll",
poll::phrase.pending_polls,ru,metafox/poll,"Pending Polls",
poll::phrase.permissions,ru,metafox/poll,Permissions,
poll::phrase.poll,ru,metafox/poll,Poll,
poll::phrase.poll_answer,ru,metafox/poll,Answer,
poll::phrase.poll_approved_successfully_notification,ru,metafox/poll,"An admin approved your Poll.",
poll::phrase.poll_approve_notification_type,ru,metafox/poll,"Poll Approved Notifications",
poll::phrase.poll_banner,ru,metafox/poll,Banner,
poll::phrase.poll_created_successfully,ru,metafox/poll,"Poll was created successfully.",
poll::phrase.poll_deleted_successfully,ru,metafox/poll,"Poll was deleted successfully",
poll::phrase.poll_description_allow_multiple_choice,ru,metafox/poll,"Allow people to choose multiple answers at the same time.",
poll::phrase.poll_description_closed_times,ru,metafox/poll,"Poll will be closed after this time and nobody can vote on it.",
poll::phrase.poll_description_public_votes,ru,metafox/poll,"Displays all users who voted, and which choices they voted for.",
poll::phrase.poll_featured_succesfully,ru,metafox/poll,"Poll was featured successfully.",
poll::phrase.poll_global_search_label,ru,metafox/poll,Polls,
poll::phrase.poll_has_been_approved,ru,metafox/poll,"Poll has been approved.",
poll::phrase.poll_label_saved,ru,metafox/poll,Poll,
poll::phrase.poll_message_notification,ru,metafox/poll,"<b>:user</b> voted on your Poll <b>:title</b>",
poll::phrase.poll_notification_type,ru,metafox/poll,"Poll Notifications",
poll::phrase.poll_pending_successfully,ru,metafox/poll,"Your items have been submitted to admins for approval.",
poll::phrase.poll_question,ru,metafox/poll,Question,
poll::phrase.poll_result_notification_type,ru,metafox/poll,"Poll Result Notifications",
poll::phrase.polls,ru,metafox/poll,Polls,
poll::phrase.poll_stat_label,ru,metafox/poll,Polls,
poll::phrase.poll_type,ru,metafox/poll,"Poll Type",
poll::phrase.poll_unfeatured_succesfully,ru,metafox/poll,"Poll was unfeatured successfully.",
poll::phrase.poll_updated_successfully,ru,metafox/poll,"Poll was updated successfully",
poll::phrase.public_votes,ru,metafox/poll,"Public votes",
poll::phrase.remove_from_saved_list,ru,metafox/poll,"Remove from Saved list",
poll::phrase.report,ru,metafox/poll,Report,
poll::phrase.save,ru,metafox/poll,Save,
poll::phrase.save_to_collection,ru,metafox/poll,"Save to collection",
poll::phrase.search_polls,ru,metafox/poll,"Search polls",
poll::phrase.set_close_time,ru,metafox/poll,"Set Close Time",
poll::phrase.settings,ru,metafox/poll,Settings,
poll::phrase.specify_how_many_minutes_should_a_user_wait_before_they_can_submit_another_poll,ru,metafox/poll,"How oftens is this role allowed to post new polls (in minutes)? Set 0 if there are no restrictions.",
poll::phrase.sponsor_in_feed,ru,metafox/poll,"Sponsor in Feed",
poll::phrase.sponsor_this_item,ru,metafox/poll,"Sponsor this item",
poll::phrase.the_close_time_should_be_greater_than_the_current_time,ru,metafox/poll,"The close time should be greater than the current time.",
poll::phrase.the_maximum_number_of_characters_description,ru,metafox/poll,"The maximum number of characters is :number.",
poll::phrase.un_feature,ru,metafox/poll,Unfeature,
poll::phrase.unsponsor_in_feed,ru,metafox/poll,"Unsponsor in Feed",
poll::phrase.unsponsor_this_item,ru,metafox/poll,"Unsponsor this item",
poll::phrase.user_privacy.who_can_share_polls,ru,metafox/poll,"Who can create polls?",
poll::phrase.user_privacy.who_can_view_browse_polls,ru,metafox/poll,"Who can view/browse polls?",
poll::phrase.you_can_only_post_polls_every_time_minutes,ru,metafox/poll,"You can only post polls every :time minutes",
poll::phrase.your_vote_has_been_cast_successfully,ru,metafox/poll,"Your vote has been cast successfully.",
poll::seo.group_profile_poll_description,ru,metafox/poll,,
poll::seo.group_profile_poll_heading,ru,metafox/poll,,
poll::seo.group_profile_poll_keywords,ru,metafox/poll,,
poll::seo.group_profile_poll_title,ru,metafox/poll,Polls,
poll::seo.page_profile_poll_description,ru,metafox/poll,,
poll::seo.page_profile_poll_heading,ru,metafox/poll,,
poll::seo.page_profile_poll_keywords,ru,metafox/poll,,
poll::seo.page_profile_poll_title,ru,metafox/poll,Polls,
poll::seo.poll_browse_all_description,ru,metafox/poll,,
poll::seo.poll_browse_all_heading,ru,metafox/poll,,
poll::seo.poll_browse_all_keywords,ru,metafox/poll,,
poll::seo.poll_browse_all_title,ru,metafox/poll,"All Polls",
poll::seo.poll_browse_friend_description,ru,metafox/poll,,
poll::seo.poll_browse_friend_heading,ru,metafox/poll,,
poll::seo.poll_browse_friend_keywords,ru,metafox/poll,,
poll::seo.poll_browse_friend_title,ru,metafox/poll,"Friends' Polls",
poll::seo.poll_browse_my_description,ru,metafox/poll,,
poll::seo.poll_browse_my_heading,ru,metafox/poll,,
poll::seo.poll_browse_my_keywords,ru,metafox/poll,,
poll::seo.poll_browse_my_pending_description,ru,metafox/poll,,
poll::seo.poll_browse_my_pending_heading,ru,metafox/poll,,
poll::seo.poll_browse_my_pending_keywords,ru,metafox/poll,,
poll::seo.poll_browse_my_pending_title,ru,metafox/poll,"My Pending Polls",
poll::seo.poll_browse_my_title,ru,metafox/poll,"My Polls",
poll::seo.poll_browse_pending_description,ru,metafox/poll,,
poll::seo.poll_browse_pending_heading,ru,metafox/poll,,
poll::seo.poll_browse_pending_keywords,ru,metafox/poll,,
poll::seo.poll_browse_pending_title,ru,metafox/poll,"Pending Polls",
poll::seo.poll_create_description,ru,metafox/poll,,
poll::seo.poll_create_heading,ru,metafox/poll,,
poll::seo.poll_create_keywords,ru,metafox/poll,,
poll::seo.poll_create_title,ru,metafox/poll,"New Polls",
poll::seo.poll_edit_description,ru,metafox/poll,,
poll::seo.poll_edit_heading,ru,metafox/poll,,
poll::seo.poll_edit_keywords,ru,metafox/poll,,
poll::seo.poll_edit_title,ru,metafox/poll,"Edit Poll",
poll::seo.poll_landing_description,ru,metafox/poll,,
poll::seo.poll_landing_heading,ru,metafox/poll,,
poll::seo.poll_landing_keywords,ru,metafox/poll,,
poll::seo.poll_landing_title,ru,metafox/poll,Polls,
poll::seo.poll_view_detail_description,ru,metafox/poll,,
poll::seo.poll_view_detail_heading,ru,metafox/poll,,
poll::seo.poll_view_detail_keywords,ru,metafox/poll,,
poll::seo.poll_view_detail_title,ru,metafox/poll,{question},
poll::seo.user_profile_poll_desription,ru,metafox/poll,,
poll::seo.user_profile_poll_heading,ru,metafox/poll,,
poll::seo.user_profile_poll_keywords,ru,metafox/poll,,
poll::seo.user_profile_poll_title,ru,metafox/poll,Polls,
poll::validation.cannot_change_your_own_vote,ru,metafox/poll,"Cannot change your own vote.",
poll::validation.one_of_following_fields_value_of_attributes_is_not_unique,ru,metafox/poll,"One of the following field(s): "":fields"" of attribute "":attribute"" is not unique",
poll::validation.question_maximum_length_of_characters,ru,metafox/poll,"Question length must be between :min and :max.",
poll::validation.question_minimum_length_of_characters,ru,metafox/poll,"Question must contain at least :number characters.",
poll::validation.the_answers_must_be_unique,ru,metafox/poll,"The poll answers must be unique",
poll::validation.the_answers_you_chose_are_not_existed,ru,metafox/poll,"Something's gone wrong. We're working to get it fixed as soon as we can.",
poll::validation.the_banner_image_is_required,ru,metafox/poll,"The banner image is required.",
poll::validation.the_owner_just_wanted,ru,metafox/poll,"The owner just wanted to share it with a group of people, limited who can view, or it was removed.",
poll::validation.the_poll_id_you_voted_for_is_not_existed,ru,metafox/poll,"The poll you are voting for does not exist.",
poll::validation.the_poll_you_voted_for_is_closed,ru,metafox/poll,"The poll you voted for is closed",
poll::validation.the_quantity_of_answers_you_ve_chosen_is_not_valid,ru,metafox/poll,"The quantity of answers you have chosen is not valid",
poll::web.added_a_poll,ru,metafox/poll,"{appName, select,
        feed {{
            parentType, select,
                group {added a poll in <profile>profile</profile>}
                page {posted a poll in <profile>profile</profile>}
                other {added a poll}
        }}

        other {added a poll}
    }",
poll::web.add_new_poll,ru,metafox/poll,"Add new poll",
poll::web.add_pool,ru,metafox/poll,"Add New Poll",
poll::web.all_polls,ru,metafox/poll,"All Polls",
poll::web.create_poll,ru,metafox/poll,"Create Poll",
poll::web.edit_poll,ru,metafox/poll,"Edit Poll",
poll::web.expire_on,ru,metafox/poll,"Expires on",
poll::web.featured_polls,ru,metafox/poll,"Featured Polls",
poll::web.global_search_poll_no_result,ru,metafox/poll,"No polls are found.",
poll::web.my_pending_polls,ru,metafox/poll,"My Pending Polls",
poll::web.my_polls,ru,metafox/poll,"My Polls",
poll::web.name_type_poll,ru,metafox/poll,Poll,
poll::web.no_all_poll_found,ru,metafox/poll,"No polls are found.",
poll::web.no_friend_poll_found,ru,metafox/poll,"No polls are found.",
poll::web.no_landing_poll_found,ru,metafox/poll,"No polls are found.",
poll::web.no_my_pending_poll_found,ru,metafox/poll,"No polls are found.",
poll::web.no_my_poll_found,ru,metafox/poll,"No polls are found.",
poll::web.no_pending_poll_found,ru,metafox/poll,"No polls are found.",
poll::web.no_poll_found,ru,metafox/poll,"No polls are found.",
poll::web.no_polls_found,ru,metafox/poll,"No polls found.",
poll::web.no_votes,ru,metafox/poll,"No Votes",
poll::web.people_who_voted,ru,metafox/poll,"People Who Voted",
poll::web.please_select_an_option,ru,metafox/poll,"Please select an option",
poll::web.poll_closed,ru,metafox/poll,[CLOSED],
poll::web.poll_is_waiting_approve,ru,metafox/poll,"This poll is waiting for approval.",
poll::web.polls,ru,metafox/poll,Polls,
poll::web.popular_polls,ru,metafox/poll,"Popular Polls",
poll::web.save_to_collection,ru,metafox/poll,"Save to collection",
poll::web.search_polls,ru,metafox/poll,"Search polls",
poll::web.value_more_options,ru,metafox/poll,"{value} more options",
poll::web.voting_for_the_poll_was_closed,ru,metafox/poll,"Voting on the poll was closed.",
profile::phrase.about_label,ru,metafox/profile,About,
profile::phrase.about_me_description,ru,metafox/profile,,
profile::phrase.about_me_label,ru,metafox/profile,"About Me",
profile::phrase.active,ru,metafox/profile,Active,
profile::phrase.add_custom_field,ru,metafox/profile,"Add Custom Field",
profile::phrase.add_custom_location,ru,metafox/profile,"Add Group",
profile::phrase.add_custom_profile,ru,metafox/profile,"Add Profile Type",
profile::phrase.add_label,ru,metafox/profile,asdasd,
profile::phrase.address_description,ru,metafox/profile,,
profile::phrase.address_label,ru,metafox/profile,Address,
profile::phrase.bio_description,ru,metafox/profile,,
profile::phrase.bio_label,ru,metafox/profile,Bio,
profile::phrase.blog_label,ru,metafox/profile,Blog,
profile::phrase.browse_custom_field,ru,metafox/profile,,
profile::phrase.browse_custom_profile,ru,metafox/profile,,
profile::phrase.browse_field,ru,metafox/profile,,
profile::phrase.browse_section,ru,metafox/profile,,
profile::phrase.browse_sections,ru,metafox/profile,"Custom Groups",
profile::phrase.browse_structure,ru,metafox/profile,,
profile::phrase.create_custom_field,ru,metafox/profile,,
profile::phrase.create_custom_profile,ru,metafox/profile,,
profile::phrase.create_field,ru,metafox/profile,,
profile::phrase.custom_field_has_been_created_successfully,ru,metafox/profile,"Custom field has been created successfully.",
profile::phrase.custom_field_has_been_deleted_successfully,ru,metafox/profile,"Custom field has been deleted successfully.",
profile::phrase.custom_field_has_been_updated_successfully,ru,metafox/profile,"Custom field has been updated successfully.",
profile::phrase.custom_fields,ru,metafox/profile,"Custom Fields",
profile::phrase.custom_group_has_been_created_successfully,ru,metafox/profile,"Custom group has been created successfully.",
profile::phrase.custom_group_has_been_deleted_successfully,ru,metafox/profile,"Custom group has been deleted successfully.",
profile::phrase.custom_group_has_been_updated_successfully,ru,metafox/profile,"Custom group has been updated successfully.",
profile::phrase.custom_profiles,ru,metafox/profile,"Profile Types",
